SUBID,Product Name,Merchant Sale Amount,Cash back,Advertiser Name,AN, Date ,transaction_id
5481ffd14ee4b,"Save Up to 39% on Jason Natural Personal Care. Safe and Gentle, Effective, Gluten-Free Options!",9.09,0.65,Vitacost.com,Flex_Offers,7/28/2015 5:02,441114421
5481ffd14ee4b,"Save Up to 39% on Jason Natural Personal Care. Safe and Gentle, Effective, Gluten-Free Options!",79.99,5.76,Vitacost.com,Flex_Offers,7/28/2015 5:02,441114422
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
