SUBID,Product Name,Merchant Sale Amount,Cash back,Advertiser Name,AN, Date ,transaction_id
52ab7c63df69a,Budget.com,181.96,5.82,Budget Rent a Car,Flex_Offers,8/11/2015 5:00,441300211
